=== 起点中文网各分类月票榜前 100 名 汇总 ===
--- 爬取完成时间: 43386.875 ---
 86. 《亮剑：这个营长不寻常》 - https://www.qidian.com/book/1045868720/
 87. 《亮剑：在战场开外挂，我杀疯了》 - https://www.qidian.com/book/1045133609/
 88. 《亮剑：从一个小兵开始抗战》 - https://www.qidian.com/book/1044754255/
 89. 《谍海孤雁》 - https://www.qidian.com/book/1021439600/
 90. 《士兵之我是排雷兵》 - https://www.qidian.com/book/1045794071/
 91. 《抗战：从周卫国参军开始》 - https://www.qidian.com/book/1031542656/
 92. 《抗战：烽火十四载》 - https://www.qidian.com/book/1045796774/
 93. 《特种兵之特战兵王》 - https://www.qidian.com/book/1042631817/
 94. 《影视剧中的王牌特工》 - https://www.qidian.com/book/1037566731/
 95. 《提前5年穿越亮剑，我该怎么办？》 - https://www.qidian.com/book/1045816291/
 96. 《亮剑：从俞家岭开始》 - https://www.qidian.com/book/1045327060/
 97. 《熢火之下》 - https://www.qidian.com/book/1017661414/
 98. 《淞沪：永不陷落》 - https://www.qidian.com/book/1038744639/
 99. 《抗战：我在大阪师团一路躺平！》 - https://www.qidian.com/book/1045965283/
100. 《谍影凌云》 - https://www.qidian.com/book/1034379627/

==== 历史 ====
  1. 《神话版三国》 - https://www.qidian.com/book/3223937/
  2. 《远山破阵曲》 - https://www.qidian.com/book/1044330281/
  3. 《晋末长剑》 - https://www.qidian.com/book/1038188187/
  4. 《状元郎》 - https://www.qidian.com/book/1044394624/
  5. 《惊涛落日》 - https://www.qidian.com/book/1043249350/
  6. 《黜龙》 - https://www.qidian.com/book/1031516087/
  7. 《寒霜千年》 - https://www.qidian.com/book/1044780667/
  8. 《大明：让你死谏，你怎么真死啊？》 - https://www.qidian.com/book/1045582790/
  9. 《大哥说我天下无敌》 - https://www.qidian.com/book/1045526336/
 10. 《操控祖宗，从东汉开始创不朽世家》 - https://www.qidian.com/book/1043112165/
 11. 《朕真的不务正业》 - https://www.qidian.com/book/1036763810/
 12. 《大耳贼刘备》 - https://www.qidian.com/book/1043751035/
 13. 《大宋文豪》 - https://www.qidian.com/book/1044368784/
 14. 《九龙夺嫡，我真不想当太子》 - https://www.qidian.com/book/1044762088/
 15. 《万历明君》 - https://www.qidian.com/book/1039807042/
 16. 《绍宋》 - https://www.qidian.com/book/1017281778/
 17. 《赘婿》 - https://www.qidian.com/book/1979049/
 18. 《创业在晚唐》 - https://www.qidian.com/book/1043105706/
 19. 《文豪1879：独行法兰西》 - https://www.qidian.com/book/1045279264/
 20. 《我在俄国当文豪》 - https://www.qidian.com/book/1044119887/
 21. 《明末：我崇祯摆烂怎么了？！》 - https://www.qidian.com/book/1044580181/
 22. 《黄金家族，从西域开始崛起》 - https://www.qidian.com/book/1042519542/
 23. 《秦人的悠闲生活》 - https://www.qidian.com/book/1044192592/
 24. 《我和她们穿越到北宋》 - https://www.qidian.com/book/1043262761/
 25. 《我的手提式大明朝廷》 - https://www.qidian.com/book/1044031324/
 26. 《水浒开局在阳谷县当都头》 - https://www.qidian.com/book/1042149341/
 27. 《我在唐朝当神仙》 - https://www.qidian.com/book/1045474333/
 28. 《战地牧师日记》 - https://www.qidian.com/book/1044921148/
 29. 《铁血残明》 - https://www.qidian.com/book/1024424884/
 30. 《清妖》 - https://www.qidian.com/book/1043730972/
 31. 《剑走偏锋的大明》 - https://www.qidian.com/book/1040138758/
 32. 《大明王朝1627》 - https://www.qidian.com/book/1045440904/
 33. 《我在现代留过学》 - https://www.qidian.com/book/1037169723/
 34. 《完蛋，我来到自己写的垃圾书里了》 - https://www.qidian.com/book/1039889241/
 35. 《你不能只在吃铁杆庄稼时才爱大清》 - https://www.qidian.com/book/1044819396/
 36. 《复山河》 - https://www.qidian.com/book/1017541828/
 37. 《娘子，别这样！》 - https://www.qidian.com/book/1043607587/
 38. 《红楼之扶摇河山》 - https://www.qidian.com/book/1038065023/
 39. 《没钱当什么乱臣贼子》 - https://www.qidian.com/book/1038934200/
 40. 《回到过去做财阀》 - https://www.qidian.com/book/1038160573/
 41. 《大明：从边军开始覆明灭清》 - https://www.qidian.com/book/1043269759/
 42. 《这个崇祯太过极端》 - https://www.qidian.com/book/1045142477/
 43. 《贼天子》 - https://www.qidian.com/book/1039691520/
 44. 《子不类父？爱你老爹，玄武门见！》 - https://www.qidian.com/book/1045205204/
 45. 《天可汗回忆录》 - https://www.qidian.com/book/1043171155/
 46. 《大明世家五百年》 - https://www.qidian.com/book/1044155617/
 47. 《相国在上》 - https://www.qidian.com/book/1034074175/
 48. 《明末，从西北再造天下》 - https://www.qidian.com/book/1043353212/
 49. 《三国：田里种出百万雄兵》 - https://www.qidian.com/book/1044151285/
 50. 《我在法兰西当王太子》 - https://www.qidian.com/book/1038189968/
 51. 《嫡明》 - https://www.qidian.com/book/1041099801/
 52. 《朕，都是为了大汉！》 - https://www.qidian.com/book/1044192099/
 53. 《大明第一国舅》 - https://www.qidian.com/book/1042777556/
 54. 《盛唐：刘建军今天要干嘛》 - https://www.qidian.com/book/1045558346/
 55. 《开局掌控魏忠贤，先抄他一个亿！》 - https://www.qidian.com/book/1045723440/
 56. 《大唐：开局为李二献上避坑指南》 - https://www.qidian.com/book/1044290217/
 57. 《世子稳重点》 - https://www.qidian.com/book/1040492060/
 58. 《大唐：刑部之主，不科学破案》 - https://www.qidian.com/book/1044218840/
 59. 《三国：朕，袁术，大汉忠良》 - https://www.qidian.com/book/1043525350/
 60. 《你们真是害苦了朕啊》 - https://www.qidian.com/book/1044525314/
 61. 《归义非唐》 - https://www.qidian.com/book/1041871395/
 62. 《大宋：从军中小兵到天下雄主》 - https://www.qidian.com/book/1040396715/
 63. 《法兰西之父》 - https://www.qidian.com/book/1045347625/
 64. 《大明：我鄢懋卿真的冒青烟》 - https://www.qidian.com/book/1045428324/
 65. 《帝国精英》 - https://www.qidian.com/book/1044907710/
 66. 《篡蒙：我岳父是成吉思汗》 - https://www.qidian.com/book/1043115829/
 67. 《晋庭汉裔》 - https://www.qidian.com/book/1040835309/
 68. 《大唐协律郎》 - https://www.qidian.com/book/1043764637/
 69. 《逼我上梁山，你有这个实力吗？》 - https://www.qidian.com/book/1043898983/
 70. 《三国：昭烈谋主，三兴炎汉》 - https://www.qidian.com/book/1042270478/
 71. 《权臣西门庆，篡位在红楼》 - https://www.qidian.com/book/1045831749/
 72. 《魏晋不服周》 - https://www.qidian.com/book/1044627171/
 73. 《红楼晓梦》 - https://www.qidian.com/book/1042317843/
 74. 《红楼帝业》 - https://www.qidian.com/book/1043274473/
 75. 《1848大清烧炭工》 - https://www.qidian.com/book/1044150185/
 76. 《维京：冰海霸主》 - https://www.qidian.com/book/1043935874/
 77. 《偷偷告诉你，我是大汉皇太孙》 - https://www.qidian.com/book/1045468807/
 78. 《顽贼》 - https://www.qidian.com/book/1029110376/
 79. 《崇祯的奋斗！》 - https://www.qidian.com/book/1045904862/
 80. 《虎贲郎》 - https://www.qidian.com/book/1042735771/
 81. 《我的哥哥是高欢》 - https://www.qidian.com/book/1043798362/
 82. 《大宋悍臣》 - https://www.qidian.com/book/1042903248/
 83. 《民国江湖二十年》 - https://www.qidian.com/book/1037673379/
 84. 《诸天：从时空商人开始》 - https://www.qidian.com/book/1043623241/
 85. 《造反成功后，方知此地是红楼》 - https://www.qidian.com/book/1044040258/
 86. 《诡三国》 - https://www.qidian.com/book/1004869448/
 87. 《三国：王业不偏安》 - https://www.qidian.com/book/1043053725/
 88. 《皇明》 - https://www.qidian.com/book/1037888431/
 89. 《寒门权相》 - https://www.qidian.com/book/1043488621/
 90. 《大明：陛下，该喝药了！》 - https://www.qidian.com/book/1045411336/
 91. 《家父雍正，我是乾隆？》 - https://www.qidian.com/book/1044150722/
 92. 《家父汉高祖》 - https://www.qidian.com/book/1032822816/
 93. 《覆汉》 - https://www.qidian.com/book/1011526746/
 94. 《寒门宰相》 - https://www.qidian.com/book/1024357144/
 95. 《为变法，我视死如归》 - https://www.qidian.com/book/1044856622/
 96. 《风起明末》 - https://www.qidian.com/book/1035629039/
 97. 《蜀国降将，但魏国地下皇帝》 - https://www.qidian.com/book/1044202725/
 98. 《季汉上公，替关羽守荆州开始》 - https://www.qidian.com/book/1044737578/
 99. 《开荒：逍遥山农》 - https://www.qidian.com/book/1045279139/
100. 《我要当大官》 - https://www.qidian.com/book/1044842648/

==== 游戏 ====
  1. 《神的模仿犯》 - https://www.qidian.com/book/1045354296/
  2. 《艾泽拉斯圣光黎明》 - https://www.qidian.com/book/1043199830/
  3. 《怪物来了》 - https://www.qidian.com/book/1041377890/
  4. 《说好开发消消乐，地球战争什么鬼》 - https://www.qidian.com/book/1043599413/
  5. 《超维度玩家》 - https://www.qidian.com/book/1043010764/
  6. 《LOL：才满18，让我逆袭重生》 - https://www.qidian.com/book/1042016604/
  7. 《绝对命运游戏》 - https://www.qidian.com/book/1039813587/
  8. 《第一玩家》 - https://www.qidian.com/book/1024813370/
  9. 《CS：才16岁，让我老登逆袭？》 - https://www.qidian.com/book/1041695758/
 10. 《蒸汽世界的奥秘侦探》 - https://www.qidian.com/book/1044896870/
 11. 《星渊行者》 - https://www.qidian.com/book/1044562980/
 12. 《熊学派的阿斯塔特》 - https://www.qidian.com/book/1036885792/
 13. 《LOL：重生S3，调教全联盟》 - https://www.qidian.com/book/1043341993/
 14. 《玩家请自重，这个位面真的会破碎》 - https://www.qidian.com/book/1043076277/
 15. 《冰封末世：我打造完美领地》 - https://www.qidian.com/book/1040133596/
 16. 《天选进化：我能加载主角模板》 - https://www.qidian.com/book/1043143701/
 17. 《异维囚笼》 - https://www.qidian.com/book/1045135144/
 18. 《我是魔修，不是良心资本家》 - https://www.qidian.com/book/1045126066/
 19. 《坏了，被李相赫做局了！》 - https://www.qidian.com/book/1045757032/
 20. 《我的诡异人生扮演游戏》 - https://www.qidian.com/book/1044468630/
 21. 《LOL：我真没想当喜剧人啊》 - https://www.qidian.com/book/1045566283/
 22. 《全职高手》 - https://www.qidian.com/book/1887208/
 23. 《三国神话世界》 - https://www.qidian.com/book/1009795401/
 24. 《传奇：每天一条捡尸信息》 - https://www.qidian.com/book/1044778203/
 25. 《CS：从觉醒死神之眼开始》 - https://www.qidian.com/book/1044910471/
 26. 《超神机械师》 - https://www.qidian.com/book/1009480992/
 27. 《虚拟帝国从游戏开始》 - https://www.qidian.com/book/1041566446/
 28. 《无尽海洋：从独木舟开始逃生》 - https://www.qidian.com/book/1044773798/
 29. 《全球挖矿》 - https://www.qidian.com/book/1039059553/
 30. 《你把人家皇帝防到战俘营了？》 - https://www.qidian.com/book/1045579684/
 31. 《仗剑独行斩鬼神》 - https://www.qidian.com/book/1039623797/
 32. 《惊悚乐园》 - https://www.qidian.com/book/2597043/
 33. 《亡灵之息》 - https://www.qidian.com/book/1037286936/
 34. 《残血玩家》 - https://www.qidian.com/book/1037371789/
 35. 《怪猎：我能听到怪物心声》 - https://www.qidian.com/book/1041789715/
 36. 《无限流的元宇宙》 - https://www.qidian.com/book/1031320928/
 37. 《从装脏法开始民俗游戏》 - https://www.qidian.com/book/1043077814/
 38. 《移动城市种田指南》 - https://www.qidian.com/book/1044612517/
 39. 《诸神乐园》 - https://www.qidian.com/book/1045687667/
 40. 《尊敬的扫帚骑士大人》 - https://www.qidian.com/book/1040071037/
 41. 《从机械猎人开始》 - https://www.qidian.com/book/1033516786/
 42. 《无敌从我看见BOSS血条开始》 - https://www.qidian.com/book/1036299450/
 43. 《赛博朋克里的锻体独狼》 - https://www.qidian.com/book/1045175277/
 44. 《四重分裂》 - https://www.qidian.com/book/1011951477/
 45. 《哥们竟是曹操型上单？》 - https://www.qidian.com/book/1043181111/
 46. 《伊塔之柱》 - https://www.qidian.com/book/1011139133/
 47. 《全民领主：从女英雄融合开始》 - https://www.qidian.com/book/1042397304/
 48. 《LPL史记》 - https://www.qidian.com/book/1044003182/
 49. 《让你宣传环保，切尔诺贝利什么鬼》 - https://www.qidian.com/book/1045393192/
 50. 《说好摆烂拍电影，年度游戏什么鬼》 - https://www.qidian.com/book/1045109595/
 51. 《大航海：我的完美人生》 - https://www.qidian.com/book/1044972061/
 52. 《DOTA2：2016黄金时代》 - https://www.qidian.com/book/1044894946/
 53. 《说好星空爽游，开局无期什么鬼》 - https://www.qidian.com/book/1043961990/
 54. 《魂殿第一玩家》 - https://www.qidian.com/book/1038821617/
 55. 《综网：不可名状的恐惧！》 - https://www.qidian.com/book/1038894517/
 56. 《网游：NPC民兵开局被招募》 - https://www.qidian.com/book/1044832195/
 57. 《死灵法师在末世疯狂屯兵》 - https://www.qidian.com/book/1038038736/
 58. 《全民扮演游戏，从封建到蒸汽时代》 - https://www.qidian.com/book/1044011756/
 59. 《游戏异界？异界游戏！》 - https://www.qidian.com/book/1039955910/
 60. 《你这辈子就是让游戏给害了！》 - https://www.qidian.com/book/1045659815/
 61. 《执掌深渊，从见习神官开始》 - https://www.qidian.com/book/1038615264/
 62. 《饥荒：从求生种田到暗影之王》 - https://www.qidian.com/book/1041536538/
 63. 《开盲盒成就最强领主》 - https://www.qidian.com/book/1045342016/
 64. 《游戏成真，我靠情报攻略封神》 - https://www.qidian.com/book/1041117506/
 65. 《什么卡崩副本？我在正常玩游戏啊》 - https://www.qidian.com/book/1040584968/
 66. 《超凡大谱系》 - https://www.qidian.com/book/1035582058/
 67. 《神话再临！从民俗志怪开始》 - https://www.qidian.com/book/1044161415/
 68. 《亏成首富从坑爹开始》 - https://www.qidian.com/book/1040704360/
 69. 《三角洲：这个主播太CS》 - https://www.qidian.com/book/1044693885/
 70. 《卡牌战棋：词条从无头骑士开始》 - https://www.qidian.com/book/1044761912/
 71. 《唯一玩家，从杀鱼开始肝成救世主》 - https://www.qidian.com/book/1043791116/
 72. 《文明之万象王座》 - https://www.qidian.com/book/1036692318/
 73. 《LOL：我能贷款熟练度》 - https://www.qidian.com/book/1044594803/
 74. 《诸界末日，召唤千军》 - https://www.qidian.com/book/1042589478/
 75. 《玩家入侵赛博朋克》 - https://www.qidian.com/book/1042239007/
 76. 《英雄无敌：大执政官》 - https://www.qidian.com/book/1043433796/
 77. 《种田然后立于无限之巅》 - https://www.qidian.com/book/1045001345/
 78. 《纵横游戏世界，从拉满被动技开始》 - https://www.qidian.com/book/1042062518/
 79. 《暗黑破坏神之毁灭》 - https://www.qidian.com/book/1040809/
 80. 《这个刺客光明磊落》 - https://www.qidian.com/book/1042185490/
 81. 《亏成首富从游戏开始》 - https://www.qidian.com/book/1016150754/
 82. 《LOL：我又没退役，只是没人要》 - https://www.qidian.com/book/1043821374/
 83. 《三国冰气时代》 - https://www.qidian.com/book/1045252936/
 84. 《你才玩半年，都代练到总决赛了？》 - https://www.qidian.com/book/1043581113/
 85. 《全民游戏：从丧尸末日开始挂机》 - https://www.qidian.com/book/1028215921/
 86. 《LPL的传奇女魔王》 - https://www.qidian.com/book/1038513007/
 87. 《阿拉德的不正经救世主》 - https://www.qidian.com/book/1017377808/
 88. 《LOL：当你将一切做到极致》 - https://www.qidian.com/book/1039339009/
 89. 《梦幻西游之超级储备金系统》 - https://www.qidian.com/book/1044975817/
 90. 《系统让我带女队，没说会修罗场啊》 - https://www.qidian.com/book/1044389786/
 91. 《魔兽：艾泽拉斯圣光大主教》 - https://www.qidian.com/book/1041534078/
 92. 《穿成艾泽拉斯：我能召唤第四天灾》 - https://www.qidian.com/book/1044284519/
 93. 《艾泽拉斯迪菲亚集团股份有限公司》 - https://www.qidian.com/book/1045577183/
 94. 《战锤40K：我即是浪潮》 - https://www.qidian.com/book/1045092191/
 95. 《综网：我为福德，种田养家》 - https://www.qidian.com/book/1045835027/
 96. 《网游之巅峰传说》 - https://www.qidian.com/book/1037255897/
 97. 《说好3A大作，昆特牌什么鬼》 - https://www.qidian.com/book/1045469427/
 98. 《你的游戏为何有历史感》 - https://www.qidian.com/book/1043862534/
 99. 《领主求生：从残破小院开始攻略》 - https://www.qidian.com/book/1027194315/
100. 《别人御兽，你御兽娘？》 - https://www.qidian.com/book/1042174763/

==== 体育 ====
  1. 《足球：才16岁，让我退役复出？》 - https://www.qidian.com/book/1042436604/
  2. 《篮球之黄金时代》 - https://www.qidian.com/book/1038802432/
  3. 《冠军法则》 - https://www.qidian.com/book/1043682224/
  4. 《队魂》 - https://www.qidian.com/book/1044146120/
  5. 《踢球的时候要称GOAT》 - https://www.qidian.com/book/1044209041/
  6. 《从恒大踢后腰开始》 - https://www.qidian.com/book/1044424758/
  7. 《逆转》 - https://www.qidian.com/book/1040236951/
  8. 《冠军请留步》 - https://www.qidian.com/book/1044892283/
  9. 《曼联王储，但不会踢球》 - https://www.qidian.com/book/1045817392/
 10. 《最长的河》 - https://www.qidian.com/book/1045283374/
 11. 《篮坛神迹》 - https://www.qidian.com/book/1045722134/
 12. 《F1：绝对车感》 - https://www.qidian.com/book/1044036598/
 13. 《大师补习班》 - https://www.qidian.com/book/1045776208/
 14. 《篮球：从克莱汤普森开始！》 - https://www.qidian.com/book/1044511823/
 15. 《NBA之绝对统治力》 - https://www.qidian.com/book/1045294510/
 16. 《NBA：奇迹缔造者》 - https://www.qidian.com/book/1037320239/
 17. 《F1：车神养成日记》 - https://www.qidian.com/book/1043410603/
 18. 《这位少帅，不对劲！》 - https://www.qidian.com/book/1045283250/
 19. 《从法甲开始的成神之路》 - https://www.qidian.com/book/1042812181/
 20. 《篮坛训练师，我一手缔造了超巨》 - https://www.qidian.com/book/1043536346/
 21. 《NBA天赋融合：字母哥加约基奇》 - https://www.qidian.com/book/1045653737/
 22. 《篮球之路从与大黄同行开始》 - https://www.qidian.com/book/1040819338/
 23. 《贷款总冠军：从拿了阿摊剧本开始》 - https://www.qidian.com/book/1045697945/
 24. 《让你打耐高，你跑去打nba》 - https://www.qidian.com/book/1045080632/
 25. 《格斗之王从健身开始》 - https://www.qidian.com/book/1044615313/
 26. 《重燃球星梦》 - https://www.qidian.com/book/1041698169/
 27. 《开局温格：我在足坛开黑店》 - https://www.qidian.com/book/1044472476/
 28. 《是兄弟就来踢球》 - https://www.qidian.com/book/1042708327/
 29. 《一心赔钱的我竟然打造中超新豪门》 - https://www.qidian.com/book/1044691618/
 30. 《足球：小小贝克汉姆》 - https://www.qidian.com/book/1044917033/
 31. 《足球：神级中场，C罗梅西破防了》 - https://www.qidian.com/book/1044772527/
 32. 《开局卡卡，吊打梅罗》 - https://www.qidian.com/book/1044508877/
 33. 《足球：射术不行？我选择过掉全场》 - https://www.qidian.com/book/1044148299/
 34. 《乒乓：挥拍亿万次，超神全满贯》 - https://www.qidian.com/book/1041732934/
 35. 《NBA：杨姓中锋，却来后卫模板》 - https://www.qidian.com/book/1045415402/
 36. 《围棋：让你赢棋，你赢围棋九段？》 - https://www.qidian.com/book/1044301751/
 37. 《棒球：投打兼修》 - https://www.qidian.com/book/1043016005/
 38. 《极速车神》 - https://www.qidian.com/book/1045812373/
 39. 《这个边锋实在太能进球啦》 - https://www.qidian.com/book/1043707643/
 40. 《体坛之重开的苏神》 - https://www.qidian.com/book/1030225096/
 41. 《从防守外星人开始》 - https://www.qidian.com/book/1042708766/
 42. 《篮坛天工：开局执教答案》 - https://www.qidian.com/book/1043435464/
 43. 《进球即荣耀》 - https://www.qidian.com/book/1044219526/
 44. 《足球：从05世青赛开始》 - https://www.qidian.com/book/1041044827/
 45. 《NBA：从签约大姚开始》 - https://www.qidian.com/book/1044550621/
 46. 《灌篮之木暮》 - https://www.qidian.com/book/1041974007/
 47. 《网坛巨星的恣意人生》 - https://www.qidian.com/book/1045190304/
 48. 《足球：我的天赋来自伤仲永》 - https://www.qidian.com/book/1045498942/
 49. 《篮球：系统早来12年》 - https://www.qidian.com/book/1044609454/
 50. 《没钱搞什么足球俱乐部！》 - https://www.qidian.com/book/1045193877/
 51. 《NBA：从联盟打架王到篮球之神》 - https://www.qidian.com/book/1037885760/
 52. 《足球：从概念神开始无敌》 - https://www.qidian.com/book/1045799611/
 53. 《足球：开局速度拉满》 - https://www.qidian.com/book/1044527543/
 54. 《足球：从开局满潜力值开始》 - https://www.qidian.com/book/1044824326/
 55. 《NBA：从嘴炮到现象级暴君》 - https://www.qidian.com/book/1044678531/
 56. 《整顿NBA，就靠这些脆皮？》 - https://www.qidian.com/book/1045608502/
 57. 《非典型八号位》 - https://www.qidian.com/book/1045763076/
 58. 《开局破产，我靠系统养成马王》 - https://www.qidian.com/book/1044644994/
 59. 《狂野巨星》 - https://www.qidian.com/book/1045935574/
 60. 《你一个黑店凭什么年年拿冠军》 - https://www.qidian.com/book/1045184736/
 61. 《足球：球王从贝氏弧线开始！》 - https://www.qidian.com/book/1043798026/
 62. 《健美：刚上大三，逆袭系统来了！》 - https://www.qidian.com/book/1045417640/
 63. 《是谁让他当门将的！》 - https://www.qidian.com/book/1042749810/
 64. 《NBA：钢铁玫瑰》 - https://www.qidian.com/book/1045357401/
 65. 《短跑：初中的我，跑赢亚洲飞人》 - https://www.qidian.com/book/1044028221/
 66. 《NBA：从陪基不攻参加选秀开始》 - https://www.qidian.com/book/1045473800/
 67. 《NBA：开局抢勒布朗的FMVP》 - https://www.qidian.com/book/1045207073/
 68. 《NBA：刚满18，让我中登逆袭》 - https://www.qidian.com/book/1045632412/
 69. 《NBA：联盟头号名场面创造者》 - https://www.qidian.com/book/1043794653/
 70. 《足球：防守漏勺，却是世界级巨星》 - https://www.qidian.com/book/1045316941/
 71. 《NBA：开局一张三分体验卡》 - https://www.qidian.com/book/1028382562/
 72. 《穿越后，我成了灰熊总经理》 - https://www.qidian.com/book/1037774447/
 73. 《满级过人，从狼堡开始征服足坛》 - https://www.qidian.com/book/1045659601/
 74. 《NBA：我的天赋能升级》 - https://www.qidian.com/book/1045031054/
 75. 《足球：从水晶宫开始一球成名》 - https://www.qidian.com/book/1043302456/
 76. 《足球：这才叫全能型中场啊》 - https://www.qidian.com/book/1042555307/
 77. 《NBA：传奇教练，每月抽道具包》 - https://www.qidian.com/book/1045777369/
 78. 《超级经纪人：从签下内马尔开始》 - https://www.qidian.com/book/1044571550/
 79. 《足球：从罗纳尔迪尼奥模板开始》 - https://www.qidian.com/book/1043880753/
 80. 《NBA：锋卫王座》 - https://www.qidian.com/book/1044902225/
 81. 《制霸超级碗》 - https://www.qidian.com/book/1038476669/
 82. 《我真是空间型内线》 - https://www.qidian.com/book/1045610747/
 83. 《足球：老登逆袭，这是谁的模板？》 - https://www.qidian.com/book/1045154653/
 84. 《全民网暴：从2005世青赛开始》 - https://www.qidian.com/book/1044919319/
 85. 《NBA之让传球飞一会》 - https://www.qidian.com/book/1045558854/
 86. 《NBA：从球星情报系统开始！》 - https://www.qidian.com/book/1045007443/
 87. 《足球：上帝视角，我是球场指挥官》 - https://www.qidian.com/book/1045203698/
 88. 《我让你来保级，你和我谈冠军》 - https://www.qidian.com/book/1045093861/
 89. 《地表最强鬼背，叫我去打NBA？》 - https://www.qidian.com/book/1043861964/
 90. 《开局只想提桶跑路，被迫拯救曼联》 - https://www.qidian.com/book/1044383592/
 91. 《NBA：联手小卡，组建冰火双核》 - https://www.qidian.com/book/1043537760/
 92. 《篮球永不眠》 - https://www.qidian.com/book/1035668610/
 93. 《NBA：从3D开始成为篮球之神》 - https://www.qidian.com/book/1045383622/
 94. 《从皇马开始登顶》 - https://www.qidian.com/book/1044512383/
 95. 《NBA之开局融合巅峰约基奇》 - https://www.qidian.com/book/1045469010/
 96. 《让你玩消消乐，却带国足进世界杯》 - https://www.qidian.com/book/1044746496/
 97. 《禁区之狐》 - https://www.qidian.com/book/1017653178/
 98. 《足球：从上海东亚中锋开始》 - https://www.qidian.com/book/1045684947/
 99. 《穿越NBA：03科比竟是我情敌》 - https://www.qidian.com/book/1045753657/
100. 《停球？那是不可能的！》 - https://www.qidian.com/book/1043472763/

==== 科幻 ====
  1. 《异度旅社》 - https://www.qidian.com/book/1041604040/
  2. 《神明调查报告》 - https://www.qidian.com/book/1044900108/
  3. 《吞噬星空2起源大陆》 - https://www.qidian.com/book/1039391177/
  4. 《今天毁灭世界了吗？》 - https://www.qidian.com/book/1044139620/
  5. 《废土边境检查官》 - https://www.qidian.com/book/1044920002/
  6. 《科技入侵现代》 - https://www.qidian.com/book/1043452279/
  7. 《学霸的军工科研系统》 - https://www.qidian.com/book/1037502499/
  8. 《维校的三好学生》 - https://www.qidian.com/book/1039365138/
  9. 《三塔游戏》 - https://www.qidian.com/book/1041991346/
 10. 《玩家重载》 - https://www.qidian.com/book/1039086130/
 11. 《提前登陆五百年，我靠挖宝成神》 - https://www.qidian.com/book/1039813624/
 12. 《招黑体质开局修行在废土》 - https://www.qidian.com/book/1034079746/
 13. 《末日：我打造无限列车》 - https://www.qidian.com/book/1042256884/
 14. 《赛博英雄传》 - https://www.qidian.com/book/1018180913/
 15. 《这游戏也太真实了》 - https://www.qidian.com/book/1029391348/
 16. 《电子哪吒》 - https://www.qidian.com/book/1044769647/
 17. 《全民星海时代》 - https://www.qidian.com/book/1038085023/
 18. 《说好的民企，空天母舰什么鬼》 - https://www.qidian.com/book/1042971480/
 19. 《天才俱乐部》 - https://www.qidian.com/book/1037762892/
 20. 《人在现实，超脱彼岸》 - https://www.qidian.com/book/1043737425/
 21. 《末世第一狠人》 - https://www.qidian.com/book/1038589059/
 22. 《黎明之剑》 - https://www.qidian.com/book/1010400217/
 23. 《灵境行者》 - https://www.qidian.com/book/1031940621/
 24. 《深海余烬》 - https://www.qidian.com/book/1034360760/
 25. 《创世：从种蘑菇开始》 - https://www.qidian.com/book/1043899950/
 26. 《小米重工，第一次创业！》 - https://www.qidian.com/book/1043944015/
 27. 《星辰大远航》 - https://www.qidian.com/book/1037459282/
 28. 《堑壕大栓与魔法》 - https://www.qidian.com/book/1045805062/
 29. 《直视古神一整年》 - https://www.qidian.com/book/1033233344/
 30. 《重生2013：超级科技帝国》 - https://www.qidian.com/book/1045126130/
 31. 《末日美利坚》 - https://www.qidian.com/book/1045526489/
 32. 《副本0容错，满地遗言替我错完了》 - https://www.qidian.com/book/1040982627/
 33. 《末世大洪水：女邻居上门借粮》 - https://www.qidian.com/book/1041140033/
 34. 《黄泉逆行》 - https://www.qidian.com/book/1037785947/
 35. 《钢铁洪流开荒异世界》 - https://www.qidian.com/book/1045114700/
 36. 《灵能者不死于枪火》 - https://www.qidian.com/book/1038184738/
 37. 《人在赛博，系统叫我搞治安？》 - https://www.qidian.com/book/1044383761/
 38. 《四十九条末世规则》 - https://www.qidian.com/book/1045576531/
 39. 《工业克苏鲁不相信末日》 - https://www.qidian.com/book/1044769751/
 40. 《武装列车在末日》 - https://www.qidian.com/book/1043619877/
 41. 《重生末世：开局中奖3000万》 - https://www.qidian.com/book/1034072024/
 42. 《大国院士》 - https://www.qidian.com/book/1033217816/
 43. 《我写的自传不可能是悲剧》 - https://www.qidian.com/book/1031835147/
 44. 《吞噬星空》 - https://www.qidian.com/book/1639199/
 45. 《我创造了异常控制局》 - https://www.qidian.com/book/1032819826/
 46. 《灵魂扳机》 - https://www.qidian.com/book/1041368154/
 47. 《新概念诡道升仙》 - https://www.qidian.com/book/1042907326/
 48. 《他和她们的群星》 - https://www.qidian.com/book/1020658167/
 49. 《裂天空骑》 - https://www.qidian.com/book/1032575305/
 50. 《我在星际战场捡天赋》 - https://www.qidian.com/book/1044095848/
 51. 《黄昏分界》 - https://www.qidian.com/book/1038087169/
 52. 《我的赛博精神病是任务提示》 - https://www.qidian.com/book/1038580695/
 53. 《从行星总督开始》 - https://www.qidian.com/book/1035626335/
 54. 《异常生物见闻录》 - https://www.qidian.com/book/3242304/
 55. 《这个学霸过于自律》 - https://www.qidian.com/book/1044645035/
 56. 《末日序列车队：我能升级物资》 - https://www.qidian.com/book/1045627707/
 57. 《是谁偷了我的脑子？》 - https://www.qidian.com/book/1042345612/
