=== 起点中文网各分类月票榜前 100 名 汇总 ===
--- 爬取完成时间: 198532.281 ---
 95. 《亮剑：从晋西北开始》 - https://www.qidian.com/book/1044245548/
 96. 《抗战：我真不懂什么叫特种作战》 - https://www.qidian.com/book/1046200416/
 97. 《影视从夜老虎开始》 - https://www.qidian.com/book/1039469768/
 98. 《谍战从远大前程开始》 - https://www.qidian.com/book/1046264170/
 99. 《谍战：我用模拟器获取情报》 - https://www.qidian.com/book/1040584300/
100. 《每日情报系统，民国的谍战生涯》 - https://www.qidian.com/book/1046288050/

==== 历史 ====
  1. 《状元郎》 - https://www.qidian.com/book/1044394624/
  2. 《神话版三国》 - https://www.qidian.com/book/3223937/
  3. 《文豪1879：独行法兰西》 - https://www.qidian.com/book/1045279264/
  4. 《惊涛落日》 - https://www.qidian.com/book/1043249350/
  5. 《红楼芳华，权倾天下》 - https://www.qidian.com/book/1045831749/
  6. 《大明：让你死谏，你怎么真死啊？》 - https://www.qidian.com/book/1045582790/
  7. 《远山破阵曲》 - https://www.qidian.com/book/1044330281/
  8. 《九龙夺嫡，我真不想当太子》 - https://www.qidian.com/book/1044762088/
  9. 《大哥说我天下无敌》 - https://www.qidian.com/book/1045526336/
 10. 《我在俄国当文豪》 - https://www.qidian.com/book/1044119887/
 11. 《大宋文豪》 - https://www.qidian.com/book/1044368784/
 12. 《朕真的不务正业》 - https://www.qidian.com/book/1036763810/
 13. 《创业在晚唐》 - https://www.qidian.com/book/1043105706/
 14. 《晋末长剑》 - https://www.qidian.com/book/1038188187/
 15. 《开局掌控魏忠贤，先抄他一个亿！》 - https://www.qidian.com/book/1045723440/
 16. 《我在唐朝当神仙》 - https://www.qidian.com/book/1045474333/
 17. 《五代风华》 - https://www.qidian.com/book/1046048048/
 18. 《操控祖宗，从东汉开始创不朽世家》 - https://www.qidian.com/book/1043112165/
 19. 《秦人的悠闲生活》 - https://www.qidian.com/book/1044192592/
 20. 《寒霜千年》 - https://www.qidian.com/book/1044780667/
 21. 《大耳贼刘备》 - https://www.qidian.com/book/1043751035/
 22. 《我的手提式大明朝廷》 - https://www.qidian.com/book/1044031324/
 23. 《草芥称王》 - https://www.qidian.com/book/1045911271/
 24. 《黜龙》 - https://www.qidian.com/book/1031516087/
 25. 《黄金家族，从西域开始崛起》 - https://www.qidian.com/book/1042519542/
 26. 《大明王朝1627》 - https://www.qidian.com/book/1045440904/
 27. 《赘婿》 - https://www.qidian.com/book/1979049/
 28. 《绍宋》 - https://www.qidian.com/book/1017281778/
 29. 《娘子，别这样！》 - https://www.qidian.com/book/1043607587/
 30. 《崇祯的奋斗！》 - https://www.qidian.com/book/1045904862/
 31. 《明末：我崇祯摆烂怎么了？！》 - https://www.qidian.com/book/1044580181/
 32. 《万历明君》 - https://www.qidian.com/book/1039807042/
 33. 《天可汗回忆录》 - https://www.qidian.com/book/1043171155/
 34. 《剑走偏锋的大明》 - https://www.qidian.com/book/1040138758/
 35. 《铁血残明》 - https://www.qidian.com/book/1024424884/
 36. 《回到过去做财阀》 - https://www.qidian.com/book/1038160573/
 37. 《我和她们穿越到北宋》 - https://www.qidian.com/book/1043262761/
 38. 《我在现代留过学》 - https://www.qidian.com/book/1037169723/
 39. 《水浒开局在阳谷县当都头》 - https://www.qidian.com/book/1042149341/
 40. 《复山河》 - https://www.qidian.com/book/1017541828/
 41. 《完蛋，我来到自己写的垃圾书里了》 - https://www.qidian.com/book/1039889241/
 42. 《相国在上》 - https://www.qidian.com/book/1034074175/
 43. 《三国：坏了，我成汉末魅魔了》 - https://www.qidian.com/book/1045871218/
 44. 《三国：田里种出百万雄兵》 - https://www.qidian.com/book/1044151285/
 45. 《你不能只在吃铁杆庄稼时才爱大清》 - https://www.qidian.com/book/1044819396/
 46. 《朕，都是为了大汉！》 - https://www.qidian.com/book/1044192099/
 47. 《没钱当什么乱臣贼子》 - https://www.qidian.com/book/1038934200/
 48. 《红楼之扶摇河山》 - https://www.qidian.com/book/1038065023/
 49. 《我在法兰西当王太子》 - https://www.qidian.com/book/1038189968/
 50. 《大明第一国舅》 - https://www.qidian.com/book/1042777556/
 51. 《子不类父？爱你老爹，玄武门见！》 - https://www.qidian.com/book/1045205204/
 52. 《大明：我鄢懋卿真的冒青烟》 - https://www.qidian.com/book/1045428324/
 53. 《魏晋不服周》 - https://www.qidian.com/book/1044627171/
 54. 《嫡明》 - https://www.qidian.com/book/1041099801/
 55. 《清妖》 - https://www.qidian.com/book/1043730972/
 56. 《你们真是害苦了朕啊》 - https://www.qidian.com/book/1044525314/
 57. 《大明：从边军开始覆明灭清》 - https://www.qidian.com/book/1043269759/
 58. 《大唐：开局为李二献上避坑指南》 - https://www.qidian.com/book/1044290217/
 59. 《大明世家五百年》 - https://www.qidian.com/book/1044155617/
 60. 《帝国精英》 - https://www.qidian.com/book/1044907710/
 61. 《红楼晓梦》 - https://www.qidian.com/book/1042317843/
 62. 《大宋悍臣》 - https://www.qidian.com/book/1042903248/
 63. 《明末，从西北再造天下》 - https://www.qidian.com/book/1043353212/
 64. 《晋庭汉裔》 - https://www.qidian.com/book/1040835309/
 65. 《大宋：从军中小兵到天下雄主》 - https://www.qidian.com/book/1040396715/
 66. 《大唐协律郎》 - https://www.qidian.com/book/1043764637/
 67. 《逼我上梁山，你有这个实力吗？》 - https://www.qidian.com/book/1043898983/
 68. 《帝国崛起：西班牙》 - https://www.qidian.com/book/1041176966/
 69. 《大唐：刑部之主，不科学破案》 - https://www.qidian.com/book/1044218840/
 70. 《大明：陛下，该喝药了！》 - https://www.qidian.com/book/1045411336/
 71. 《三国：昭烈谋主，三兴炎汉》 - https://www.qidian.com/book/1042270478/
 72. 《三国：王业不偏安》 - https://www.qidian.com/book/1043053725/
 73. 《法兰西之父》 - https://www.qidian.com/book/1045347625/
 74. 《世子稳重点》 - https://www.qidian.com/book/1040492060/
 75. 《1848大清烧炭工》 - https://www.qidian.com/book/1044150185/
 76. 《三国：朕，袁术，大汉忠良》 - https://www.qidian.com/book/1043525350/
 77. 《风起明末》 - https://www.qidian.com/book/1035629039/
 78. 《黄金家族，我带蒙古铁骑横扫亚欧》 - https://www.qidian.com/book/1043115829/
 79. 《民国江湖二十年》 - https://www.qidian.com/book/1037673379/
 80. 《盛唐：刘建军今天要干嘛》 - https://www.qidian.com/book/1045558346/
 81. 《皇明》 - https://www.qidian.com/book/1037888431/
 82. 《三国：从樵夫到季汉上将军》 - https://www.qidian.com/book/1046053539/
 83. 《诡三国》 - https://www.qidian.com/book/1004869448/
 84. 《寒门权相》 - https://www.qidian.com/book/1043488621/
 85. 《造反成功后，方知此地是红楼》 - https://www.qidian.com/book/1044040258/
 86. 《寒门宰相》 - https://www.qidian.com/book/1024357144/
 87. 《季汉上公，替关羽守荆州开始》 - https://www.qidian.com/book/1044737578/
 88. 《我的哥哥是高欢》 - https://www.qidian.com/book/1043798362/
 89. 《虎贲郎》 - https://www.qidian.com/book/1042735771/
 90. 《大明兽医，开局给朱标续命》 - https://www.qidian.com/book/1045596762/
 91. 《家父雍正，我是乾隆？》 - https://www.qidian.com/book/1044150722/
 92. 《诸天：从时空商人开始》 - https://www.qidian.com/book/1043623241/
 93. 《大明王朝1556》 - https://www.qidian.com/book/1044818268/
 94. 《成龙快婿》 - https://www.qidian.com/book/1045903796/
 95. 《大明黑帆》 - https://www.qidian.com/book/1046117934/
 96. 《覆汉》 - https://www.qidian.com/book/1011526746/
 97. 《顽贼》 - https://www.qidian.com/book/1029110376/
 98. 《彼可取而代之》 - https://www.qidian.com/book/1045994148/
 99. 《蜀国降将，但魏国地下皇帝》 - https://www.qidian.com/book/1044202725/
100. 《偷偷告诉你，我是大汉皇太孙》 - https://www.qidian.com/book/1045468807/

==== 游戏 ====
  1. 《神的模仿犯》 - https://www.qidian.com/book/1045354296/
  2. 《怪物来了》 - https://www.qidian.com/book/1041377890/
  3. 《坏了，被李相赫做局了！》 - https://www.qidian.com/book/1045757032/
  4. 《LOL：才满18，让我逆袭重生》 - https://www.qidian.com/book/1042016604/
  5. 《超维度玩家》 - https://www.qidian.com/book/1043010764/
  6. 《说好开发消消乐，地球战争什么鬼》 - https://www.qidian.com/book/1043599413/
  7. 《蒸汽世界的奥秘侦探》 - https://www.qidian.com/book/1044896870/
  8. 《信我，我真是联盟职业选手》 - https://www.qidian.com/book/1045923773/
  9. 《绝对命运游戏》 - https://www.qidian.com/book/1039813587/
 10. 《熊学派的阿斯塔特》 - https://www.qidian.com/book/1036885792/
 11. 《第一玩家》 - https://www.qidian.com/book/1024813370/
 12. 《我是魔修，不是良心资本家》 - https://www.qidian.com/book/1045126066/
 13. 《星渊行者》 - https://www.qidian.com/book/1044562980/
 14. 《你把人家皇帝防到战俘营了？》 - https://www.qidian.com/book/1045579684/
 15. 《冰封末世：我打造完美领地》 - https://www.qidian.com/book/1040133596/
 16. 《LOL：我真没想当喜剧人啊》 - https://www.qidian.com/book/1045566283/
 17. 《无限进化：游戏高手？我们有救了》 - https://www.qidian.com/book/1043143701/
 18. 《CS：最后一舞，舞成职业通天代》 - https://www.qidian.com/book/1046133147/
 19. 《异维囚笼》 - https://www.qidian.com/book/1045135144/
 20. 《玩家请自重，这个位面真的会破碎》 - https://www.qidian.com/book/1043076277/
 21. 《你这辈子就是让游戏给害了！》 - https://www.qidian.com/book/1045659815/
 22. 《LOL：重生S3，调教全联盟》 - https://www.qidian.com/book/1043341993/
 23. 《三国神话世界》 - https://www.qidian.com/book/1009795401/
 24. 《传奇：每天一条捡尸信息》 - https://www.qidian.com/book/1044778203/
 25. 《全职高手》 - https://www.qidian.com/book/1887208/
 26. 《超神机械师》 - https://www.qidian.com/book/1009480992/
 27. 《神仙道果，卡牌助我》 - https://www.qidian.com/book/1046169619/
 28. 《无尽海洋：从独木舟开始逃生》 - https://www.qidian.com/book/1044773798/
 29. 《仗剑独行斩鬼神》 - https://www.qidian.com/book/1039623797/
 30. 《我的诡异人生扮演游戏》 - https://www.qidian.com/book/1044468630/
 31. 《综网：从速刷打灰开始的战斗天选》 - https://www.qidian.com/book/1046368677/
 32. 《无限流的元宇宙》 - https://www.qidian.com/book/1031320928/
 33. 《残血玩家》 - https://www.qidian.com/book/1037371789/
 34. 《全球挖矿》 - https://www.qidian.com/book/1039059553/
 35. 《亡灵之息》 - https://www.qidian.com/book/1037286936/
 36. 《伊塔之柱》 - https://www.qidian.com/book/1011139133/
 37. 《艾泽拉斯圣光黎明》 - https://www.qidian.com/book/1043199830/
 38. 《从机械猎人开始》 - https://www.qidian.com/book/1033516786/
 39. 《LPL史记》 - https://www.qidian.com/book/1044003182/
 40. 《尊敬的扫帚骑士大人》 - https://www.qidian.com/book/1040071037/
 41. 《天灾机械师》 - https://www.qidian.com/book/1043961990/
 42. 《虚拟帝国从游戏开始》 - https://www.qidian.com/book/1041566446/
 43. 《哥们竟是曹操型上单？》 - https://www.qidian.com/book/1043181111/
 44. 《从装脏法开始民俗游戏》 - https://www.qidian.com/book/1043077814/
 45. 《惊悚乐园》 - https://www.qidian.com/book/2597043/
 46. 《怪猎：我能听到怪物心声》 - https://www.qidian.com/book/1041789715/
 47. 《CS：从觉醒死神之眼开始》 - https://www.qidian.com/book/1044910471/
 48. 《四重分裂》 - https://www.qidian.com/book/1011951477/
 49. 《综网：不可名状的恐惧！》 - https://www.qidian.com/book/1038894517/
 50. 《全民领主：从女英雄融合开始》 - https://www.qidian.com/book/1042397304/
 51. 《死灵法师在末世疯狂屯兵》 - https://www.qidian.com/book/1038038736/
 52. 《移动城市种田指南》 - https://www.qidian.com/book/1044612517/
 53. 《种田然后立于无限之巅》 - https://www.qidian.com/book/1045001345/
 54. 《英雄无敌：大执政官》 - https://www.qidian.com/book/1043433796/
 55. 《亏成首富从游戏开始》 - https://www.qidian.com/book/1016150754/
 56. 《无敌从我看见BOSS血条开始》 - https://www.qidian.com/book/1036299450/
 57. 《唯一玩家，从杀鱼开始肝成救世主》 - https://www.qidian.com/book/1043791116/
 58. 《玩家入侵赛博朋克》 - https://www.qidian.com/book/1042239007/
 59. 《末世搜打撤：我变成了避难所》 - https://www.qidian.com/book/1045823815/
 60. 《执掌深渊，从见习神官开始》 - https://www.qidian.com/book/1038615264/
 61. 《超凡大谱系》 - https://www.qidian.com/book/1035582058/
 62. 《网游：NPC民兵开局被招募》 - https://www.qidian.com/book/1044832195/
 63. 《文明之万象王座》 - https://www.qidian.com/book/1036692318/
 64. 《暗黑破坏神之毁灭》 - https://www.qidian.com/book/1040809/
 65. 《什么卡崩副本？我在正常玩游戏啊》 - https://www.qidian.com/book/1040584968/
 66. 《游戏异界？异界游戏！》 - https://www.qidian.com/book/1039955910/
 67. 《LPL的传奇女魔王》 - https://www.qidian.com/book/1038513007/
 68. 《开盲盒成就最强领主》 - https://www.qidian.com/book/1045342016/
 69. 《亏成首富从坑爹开始》 - https://www.qidian.com/book/1040704360/
 70. 《饥荒：从求生种田到暗影之王》 - https://www.qidian.com/book/1041536538/
 71. 《游戏成真，我靠情报攻略封神》 - https://www.qidian.com/book/1041117506/
 72. 《卡牌战棋：词条从无头骑士开始》 - https://www.qidian.com/book/1044761912/
 73. 《LOL：我能贷款熟练度》 - https://www.qidian.com/book/1044594803/
 74. 《你才玩半年，都代练到总决赛了？》 - https://www.qidian.com/book/1043581113/
 75. 《DOTA2：2016黄金时代》 - https://www.qidian.com/book/1044894946/
 76. 《神话再临！从民俗志怪开始》 - https://www.qidian.com/book/1044161415/
 77. 《全民扮演游戏，从封建到蒸汽时代》 - https://www.qidian.com/book/1044011756/
 78. 《梦幻西游之重返2005》 - https://www.qidian.com/book/1027589073/
 79. 《舌尖上的英雄联盟》 - https://www.qidian.com/book/1042215833/
 80. 《魂殿第一玩家》 - https://www.qidian.com/book/1038821617/
 81. 《让你宣传环保，切尔诺贝利什么鬼》 - https://www.qidian.com/book/1045393192/
 82. 《这个刺客光明磊落》 - https://www.qidian.com/book/1042185490/
 83. 《我以奥术登临神座》 - https://www.qidian.com/book/1037525163/
 84. 《别人御兽，你御兽娘？》 - https://www.qidian.com/book/1042174763/
 85. 《我的玩家过于专业》 - https://www.qidian.com/book/1046168603/
 86. 《综网卡师：我有一部神魔图录》 - https://www.qidian.com/book/1045742965/
 87. 《全民游戏：从丧尸末日开始挂机》 - https://www.qidian.com/book/1028215921/
 88. 《阿拉德的不正经救世主》 - https://www.qidian.com/book/1017377808/
 89. 《三角洲：把把大红？运气逆天》 - https://www.qidian.com/book/1045525300/
 90. 《艾泽拉斯迪菲亚集团股份有限公司》 - https://www.qidian.com/book/1045577183/
 91. 《综网：我为福德，种田养家》 - https://www.qidian.com/book/1045835027/
 92. 《系统让我带女队，没说会修罗场啊》 - https://www.qidian.com/book/1044389786/
 93. 《赛博朋克里的锻体独狼》 - https://www.qidian.com/book/1045175277/
 94. 《诸界末日，召唤千军》 - https://www.qidian.com/book/1042589478/
 95. 《说好3A大作，昆特牌什么鬼》 - https://www.qidian.com/book/1045469427/
 96. 《大航海：我的完美人生》 - https://www.qidian.com/book/1044972061/
 97. 《热血传奇之成就加点系统》 - https://www.qidian.com/book/1044362708/
 98. 《网游之巅峰传说》 - https://www.qidian.com/book/1037255897/
 99. 《领主求生：从残破小院开始攻略》 - https://www.qidian.com/book/1027194315/
100. 《梦幻西游：这个技能有点强》 - https://www.qidian.com/book/1038295839/

==== 体育 ====
  1. 《喧嚣未及之处》 - https://www.qidian.com/book/1046167790/
  2. 《曼联王储，但不会踢球》 - https://www.qidian.com/book/1045817392/
  3. 《足球：才16岁，让我退役复出？》 - https://www.qidian.com/book/1042436604/
  4. 《大师补习班》 - https://www.qidian.com/book/1045776208/
  5. 《篮球之黄金时代》 - https://www.qidian.com/book/1038802432/
  6. 《冠军法则》 - https://www.qidian.com/book/1043682224/
  7. 《踢球的时候要称GOAT》 - https://www.qidian.com/book/1044209041/
  8. 《队魂》 - https://www.qidian.com/book/1044146120/
  9. 《F1：绝对车感》 - https://www.qidian.com/book/1044036598/
 10. 《逆转》 - https://www.qidian.com/book/1040236951/
 11. 《篮坛神迹》 - https://www.qidian.com/book/1045722134/
 12. 《冠军请留步》 - https://www.qidian.com/book/1044892283/
 13. 《以天才之名》 - https://www.qidian.com/book/1042812181/
 14. 《NBA天赋融合：字母哥加约基奇》 - https://www.qidian.com/book/1045653737/
 15. 《最长的河》 - https://www.qidian.com/book/1045283374/
 16. 《极速车神》 - https://www.qidian.com/book/1045812373/
 17. 《NBA：奇迹缔造者》 - https://www.qidian.com/book/1037320239/
 18. 《这位少帅，不对劲！》 - https://www.qidian.com/book/1045283250/
 19. 《开局温格：我在足坛开黑店》 - https://www.qidian.com/book/1044472476/
 20. 《从恒大踢后腰开始》 - https://www.qidian.com/book/1044424758/
 21. 《F1：车神养成日记》 - https://www.qidian.com/book/1043410603/
 22. 《格斗之王从健身开始》 - https://www.qidian.com/book/1044615313/
 23. 《篮球终点站》 - https://www.qidian.com/book/1046200946/
 24. 《NBA之绝对统治力》 - https://www.qidian.com/book/1045294510/
 25. 《是兄弟就来踢球》 - https://www.qidian.com/book/1042708327/
 26. 《篮坛训练师，我一手缔造了超巨》 - https://www.qidian.com/book/1043536346/
 27. 《非典型八号位》 - https://www.qidian.com/book/1045763076/
 28. 《篮球之路从与大黄同行开始》 - https://www.qidian.com/book/1040819338/
 29. 《满级过人，从狼堡开始征服足坛》 - https://www.qidian.com/book/1045659601/
 30. 《球神从被动技能开始》 - https://www.qidian.com/book/1046310553/
 31. 《足球：从罗纳尔迪尼奥模板开始》 - https://www.qidian.com/book/1043880753/
 32. 《足球：神级中场，C罗梅西破防了》 - https://www.qidian.com/book/1044772527/
 33. 《篮球：从克莱汤普森开始！》 - https://www.qidian.com/book/1044511823/
 34. 《一心赔钱的我竟然打造中超新豪门》 - https://www.qidian.com/book/1044691618/
 35. 《足球：从05世青赛开始》 - https://www.qidian.com/book/1041044827/
 36. 《NBA：杨姓中锋，却来后卫模板》 - https://www.qidian.com/book/1045415402/
 37. 《开局卡卡，吊打梅罗》 - https://www.qidian.com/book/1044508877/
 38. 《围棋：让你赢棋，你赢围棋九段？》 - https://www.qidian.com/book/1044301751/
 39. 《棒球：投打兼修》 - https://www.qidian.com/book/1043016005/
 40. 《曼联DNA打死不离队，忠诚！》 - https://www.qidian.com/book/1046287674/
 41. 《足球：小小贝克汉姆》 - https://www.qidian.com/book/1044917033/
 42. 《NBA：传奇教练，每月抽道具包》 - https://www.qidian.com/book/1045777369/
 43. 《从防守外星人开始》 - https://www.qidian.com/book/1042708766/
 44. 《贷款总冠军：从拿了阿摊剧本开始》 - https://www.qidian.com/book/1045697945/
 45. 《体坛之重开的苏神》 - https://www.qidian.com/book/1030225096/
 46. 《NBA：开局融合大姚模板》 - https://www.qidian.com/book/1046179459/
 47. 《NBA：从签约大姚开始》 - https://www.qidian.com/book/1044550621/
 48. 《进球即荣耀》 - https://www.qidian.com/book/1044219526/
 49. 《足球：射术不行？我选择过掉全场》 - https://www.qidian.com/book/1044148299/
 50. 《NBA：从嘴炮到现象级暴君》 - https://www.qidian.com/book/1044678531/
 51. 《乒乓：挥拍亿万次，超神全满贯》 - https://www.qidian.com/book/1041732934/
 52. 《让你打耐高，你跑去打nba》 - https://www.qidian.com/book/1045080632/
 53. 《NBA：从联盟打架王到篮球之神》 - https://www.qidian.com/book/1037885760/
 54. 《灌篮之越野宏明》 - https://www.qidian.com/book/1046158048/
 55. 《这个边锋实在太能进球啦》 - https://www.qidian.com/book/1043707643/
 56. 《足球：老登逆袭，这是谁的模板？》 - https://www.qidian.com/book/1045154653/
 57. 《狂野巨星》 - https://www.qidian.com/book/1045935574/
 58. 《足球：从开局满潜力值开始》 - https://www.qidian.com/book/1044824326/
 59. 《短跑：初中的我，跑赢亚洲飞人》 - https://www.qidian.com/book/1044028221/
 60. 《你一个黑店凭什么年年拿冠军》 - https://www.qidian.com/book/1045184736/
 61. 《NBA经纪人：直击热火三巨头》 - https://www.qidian.com/book/1046197100/
 62. 《是谁让他当门将的！》 - https://www.qidian.com/book/1042749810/
 63. 《你管这叫职业球员？》 - https://www.qidian.com/book/1046118183/
 64. 《NBA：锋卫王座》 - https://www.qidian.com/book/1044902225/
 65. 《足球：开局速度拉满》 - https://www.qidian.com/book/1044527543/
 66. 《足球：我的天赋来自伤仲永》 - https://www.qidian.com/book/1045498942/
 67. 《篮球：1米96，要我称霸内线？》 - https://www.qidian.com/book/1045798938/
 68. 《NBA：我的天赋能升级》 - https://www.qidian.com/book/1045031054/
 69. 《穿越后，我成了灰熊总经理》 - https://www.qidian.com/book/1037774447/
 70. 《整顿NBA，就靠这些脆皮？》 - https://www.qidian.com/book/1045608502/
 71. 《开局被皇马抛弃，我开卡制霸足坛》 - https://www.qidian.com/book/1045984634/
 72. 《足球：什么叫吃出来的球王！？》 - https://www.qidian.com/book/1046151330/
 73. 《足球：开局超神阿德里亚诺》 - https://www.qidian.com/book/1046047254/
 74. 《地表最强鬼背，叫我去打NBA？》 - https://www.qidian.com/book/1043861964/
 75. 《不是天才谁学围棋啊》 - https://www.qidian.com/book/1044770027/
 76. 《NBA：开局抢勒布朗的FMVP》 - https://www.qidian.com/book/1045207073/
 77. 《篮球永不眠》 - https://www.qidian.com/book/1035668610/
 78. 《足球：防守漏勺，却是世界级巨星》 - https://www.qidian.com/book/1045316941/
 79. 《教练：从执教大姚开始》 - https://www.qidian.com/book/1045849495/
 80. 《足球：从水晶宫开始一球成名》 - https://www.qidian.com/book/1043302456/
 81. 《网坛巨星的恣意人生》 - https://www.qidian.com/book/1045190304/
 82. 《足球：这才叫全能型中场啊》 - https://www.qidian.com/book/1042555307/
 83. 《健美：刚上大三，逆袭系统来了！》 - https://www.qidian.com/book/1045417640/
 84. 《NBA：阿摊，你天赋该这么用！》 - https://www.qidian.com/book/1045911768/
 85. 《我让你来保级，你和我谈冠军》 - https://www.qidian.com/book/1045093861/
 86. 《灌篮之三井传奇》 - https://www.qidian.com/book/1044753751/
 87. 《NBA：从湖人开始成为传奇经理》 - https://www.qidian.com/book/1045852837/
 88. 《NBA：开局一张三分体验卡》 - https://www.qidian.com/book/1028382562/
 89. 《足球：在迈阿密爆球王金币的日子》 - https://www.qidian.com/book/1045676303/
 90. 《NBA：刚满18，让我中登逆袭》 - https://www.qidian.com/book/1045632412/
 91. 《NBA：从陪基不攻参加选秀开始》 - https://www.qidian.com/book/1045473800/
 92. 《我靠干饭统治NBA》 - https://www.qidian.com/book/1045910992/
 93. 《从皇马开始登顶》 - https://www.qidian.com/book/1044512383/
 94. 《全民网暴：从2005世青赛开始》 - https://www.qidian.com/book/1044919319/
 95. 《成为暴力之神，从骑扣詹姆斯开始》 - https://www.qidian.com/book/1046168829/
 96. 《NBA：钢铁玫瑰》 - https://www.qidian.com/book/1045357401/
 97. 《足球之神，从绑定阿扎尔模板开始》 - https://www.qidian.com/book/1045915943/
 98. 《NBA之让传球飞一会》 - https://www.qidian.com/book/1045558854/
 99. 《停球？那是不可能的！》 - https://www.qidian.com/book/1043472763/
100. 《当骄傲仍然重要时》 - https://www.qidian.com/book/1035843946/

==== 科幻 ====
  1. 《异度旅社》 - https://www.qidian.com/book/1041604040/
  2. 《神明调查报告》 - https://www.qidian.com/book/1044900108/
  3. 《废土边境检查官》 - https://www.qidian.com/book/1044920002/
  4. 《堑壕大栓与魔法》 - https://www.qidian.com/book/1045805062/
  5. 《科技入侵现代》 - https://www.qidian.com/book/1043452279/
  6. 《今天毁灭世界了吗？》 - https://www.qidian.com/book/1044139620/
  7. 《三塔游戏》 - https://www.qidian.com/book/1041991346/
  8. 《维校的三好学生》 - https://www.qidian.com/book/1039365138/
  9. 《重生末日前：我的后盾是国家》 - https://www.qidian.com/book/1046106134/
 10. 《招黑体质开局修行在废土》 - https://www.qidian.com/book/1034079746/
 11. 《玩家重载》 - https://www.qidian.com/book/1039086130/
 12. 《赛博英雄传》 - https://www.qidian.com/book/1018180913/
 13. 《末日：我打造无限列车》 - https://www.qidian.com/book/1042256884/
 14. 《吞噬星空2起源大陆》 - https://www.qidian.com/book/1039391177/
 15. 《提前登陆五百年，我靠挖宝成神》 - https://www.qidian.com/book/1039813624/
 16. 《全民星海时代》 - https://www.qidian.com/book/1038085023/
 17. 《电子哪吒》 - https://www.qidian.com/book/1044769647/
 18. 《这游戏也太真实了》 - https://www.qidian.com/book/1029391348/
 19. 《说好的民企，空天母舰什么鬼》 - https://www.qidian.com/book/1042971480/
 20. 《小米重工，第一次创业！》 - https://www.qidian.com/book/1043944015/
 21. 《末日序列车队：我能升级物资》 - https://www.qidian.com/book/1045627707/
 22. 《四十九条末世规则》 - https://www.qidian.com/book/1045576531/
 23. 《末日美利坚》 - https://www.qidian.com/book/1045526489/
 24. 《直视古神一整年》 - https://www.qidian.com/book/1033233344/
 25. 《黎明之剑》 - https://www.qidian.com/book/1010400217/
 26. 《副本0容错，满地遗言替我错完了》 - https://www.qidian.com/book/1040982627/
 27. 《天才俱乐部》 - https://www.qidian.com/book/1037762892/
 28. 《末世第一狠人》 - https://www.qidian.com/book/1038589059/
 29. 《大国院士》 - https://www.qidian.com/book/1033217816/
 30. 《灵境行者》 - https://www.qidian.com/book/1031940621/
 31. 《创世：从种蘑菇开始》 - https://www.qidian.com/book/1043899950/
 32. 《钢铁洪流开荒异世界》 - https://www.qidian.com/book/1045114700/
 33. 《深海余烬》 - https://www.qidian.com/book/1034360760/
 34. 《我写的自传不可能是悲剧》 - https://www.qidian.com/book/1031835147/
 35. 《文明乐园》 - https://www.qidian.com/book/1046342742/
 36. 《黄泉逆行》 - https://www.qidian.com/book/1037785947/
 37. 《星辰大远航》 - https://www.qidian.com/book/1037459282/
 38. 《末世大洪水：女邻居上门借粮》 - https://www.qidian.com/book/1041140033/
 39. 《灵能者不死于枪火》 - https://www.qidian.com/book/1038184738/
 40. 《重生2013：超级科技帝国》 - https://www.qidian.com/book/1045126130/
 41. 《重生末世：开局中奖3000万》 - https://www.qidian.com/book/1034072024/
 42. 《学霸的军工科研系统》 - https://www.qidian.com/book/1037502499/
 43. 《武装列车在末日》 - https://www.qidian.com/book/1043619877/
 44. 《末日游戏：我觉醒指挥官天赋》 - https://www.qidian.com/book/1045866725/
 45. 《赛博巫师入侵末日》 - https://www.qidian.com/book/1044511668/
 46. 《吞噬星空》 - https://www.qidian.com/book/1639199/
 47. 《我创造了异常控制局》 - https://www.qidian.com/book/1032819826/
 48. 《他和她们的群星》 - https://www.qidian.com/book/1020658167/
 49. 《一拳轰穿避难所》 - https://www.qidian.com/book/1046265150/
 50. 《是谁偷了我的脑子？》 - https://www.qidian.com/book/1042345612/
 51. 《裂天空骑》 - https://www.qidian.com/book/1032575305/
 52. 《新概念诡道升仙》 - https://www.qidian.com/book/1042907326/
 53. 《我们小区又穿越了》 - https://www.qidian.com/book/1046062921/
 54. 《星际：从清洁工开始》 - https://www.qidian.com/book/1030466923/
 55. 《我在星际战场捡天赋》 - https://www.qidian.com/book/1044095848/
 56. 《灵魂扳机》 - https://www.qidian.com/book/1041368154/
 57. 《全球神祇：从选择木精灵开始崛起》 - https://www.qidian.com/book/1041472892/
 58. 《人在现实，超脱彼岸》 - https://www.qidian.com/book/1043737425/
 59. 《怪异收容专家》 - https://www.qidian.com/book/1038666361/
 60. 《异常生物见闻录》 - https://www.qidian.com/book/3242304/
 61. 《我的赛博精神病是任务提示》 - https://www.qidian.com/book/1038580695/
 62. 《天机骰子》 - https://www.qidian.com/book/1038645683/
 63. 《黄昏分界》 - https://www.qidian.com/book/1038087169/
 64. 《梦境穿越时》 - https://www.qidian.com/book/1043120801/
 65. 《人在赛博，系统叫我搞治安？》 - https://www.qidian.com/book/1044383761/
 66. 《从行星总督开始》 - https://www.qidian.com/book/1035626335/
